Protein_ID,Label
A0A140TA34,1
A0A140TA46,1
A0A140TA69,1
A0A140TA70,1
A0A140TA73,1
A0A140TA74,1
A0A1B0GTU1,2
A0A1B0GTU3,1
A0A1B0GU48,1
A0A1B0GUC2,1
A0A1B0GUD1,1
A0A1B0GUJ8,1
A0A1B0GUL3,1
A0A1B0GUS4,2
A0A1B0GUT4,1
A0A1B0GV09,1
A0A1B0GV47,1
A0A1B0GV89,1
A0A1B0GVS8,1
A0A1B0GVX7,1
A0A1B0GVZ8,1
A0A1B0GW79,1
A0A2R8Y619,3
A0A5E8,1
A0AUZ9,4
A0AUZ9-2,1
A0AV02,1
A0AV96,6
A0AV96-2,1
A0AVF1,1
A0AVF1-3,1
A0AVG3,1
A0AVI2,2
A0AVI4,1
A0AVI4-2,1
A0AVK6,3
A0AVT1,5
A0AVT1-2,2
A0AVT1-3,1
A0AVT1-4,1
A0FGR8,7
A0FGR8-6,2
A0FGR9,1
A0JLT2,1
A0JNW5,4
A0JP08,1
A0JP26,2
A0M8Q6,1
A0MZ66,7
A0MZ66-2,2
A0MZ66-3,2
A0MZ66-4,1
A0MZ66-5,1
A0PJW6,2
A0PJY2,1
A0PJZ0,1
A0PJZ3,2
A0PK00,2
A0PK05,1
A1A4G5,2
A1A4S6,3
A1A4V9,1
A1A5C7,1
A1BQX2,2
A1IGU5,2
A1L020,3
A1L0T0,5
A1L167,1
A1L170,2
A1L390,2
A1L3X0,1
A1L3X4,1
A1L443,1
A1X283,5
A1XBS5,1
A1XBS5-2,2
A1XBS5-3,1
A1XBS5-4,1
A1XBS5-5,1
A1Z1Q3,1
A2A274,2
A2A288,1
A2A2D0,1
A2A2L5,1
A2A2R6,1
A2A2V2,1
A2A2V4,1
A2A2Y4,2
A2A2Z9,2
A2A305,1
A2A368,1
A2A393,1
A2A3D9,1
A2A3K4,1
A2A3L6,2
A2A3N6,2
A2A3P3,1
A2A3R5,1
A2A3R7,1
A2A3S1,1
A2AB10,1
A2AB12,1
A2AB13,1
A2AB88,1
A2ABF8,3
A2ABF9,1
A2ABK4,2
A2AEA2,2
A2AJT9,2
A2BF26,1
A2CJ06,3
A2IDB2,1
A2IDC6,1
A2IDC7,1
A2PYH4,2
A2RRD8,3
A2RRH5,1
A2RRP1,7
A2RRP1-2,2
A2RTX5,3
A2RTX5-2,1
A2RTY3,2
A2RU30,2
A2RU48,1
A2RU49,2
A2RU49-3,1
A2RU54,2
A2RU67,1
A2RUB1,1
A2RUB6,2
A2RUC4,3
A2RUR9,3
A2RUS2,2
A2RUU4,1
A2SY06,1
A2VCS9,1
A2VDF0,1
A2VDJ0,2
A3KFL2,1
A3KMH1,5
A3KMH1-3,1
A3KN83,3
A3KN83-2,2
A3KN83-3,2
A3KN83-4,2
A4D0V7,1
A4D161,1
A4D161-2,1
A4D1B5,1
A4D1E1,3
A4D1E9,6
A4D1N5,1
A4D1P6,2
A4D1S0,1
A4D1S5,1
A4D1U4,2
A4D263,1
A4D2B8,1
A4D2E1,1
A4D2F6,1
A4D2H0,1
A4D2P6,1
A4D2Q0,1
A4FU01-2,1
A4FU28,1
A4FU49,2
A4FU69,1
A4GXA9,1
A4IF30,1
A4QN18,1
A4QPE4,1
A4QPH2,1
A4UGR9,5
A4UGR9-2,1
A4UGR9-4,1
A5A3E0,4
A5D8V6,2
A5D8V7,2
A5D8W1,2
A5JUZ3,2
A5PKW4,2
A5PKW4-2,1
A5PL33,2
A5PLK6,2
A5PLL7,2
A5PLN7,1
A5PLN9,3
A5PLN9-2,2
A5PLN9-4,1
A5PLN9-5,1
A5PLN9-7,1
A5YKK6,6
A5YKK6-4,1
A6H8Y1,5
A6H8Z2,2
A6NC05,1
A6NC42,1
A6NC57,3
A6NC78,4
A6NC86,1
A6NC97,2
A6NC98,1
A6NCC3,1
A6NCE7,2
A6NCF6,1
A6NCI4,3
A6NCI8,2
A6NCL7,1
A6NCV1,2
A6NCW0,1
A6NCW7,1
A6ND36,4
A6NDB9,1
A6NDF3,1
A6NDG6,5
A6NDH6,1
A6NDI0,2
A6NDK9,1
A6NDL8,1
A6NDN3,1
A6NDU8,2
A6NDX5,1
A6NDY0,3
A6NDY0-2,2
A6NDY0-4,2
A6NDY9,1
A6NE01,4
A6NE02,1
A6NE21,1
A6NEC2,4
A6NEC2-3,1
A6NED2,2
A6NEE1,2
A6NEL0,2
A6NEL2,1
A6NEL3,2
A6NEM1,1
A6NEM2,2
A6NEN9,2
A6NES4,2
A6NEW6,1
A6NF01,1
A6NF31,1
A6NF36,1
A6NFA0,1
A6NFA1,1
A6NFE3,1
A6NFF2,1
A6NFI3,2
A6NFK2,1
A6NFM0,1
A6NFN3,1
A6NFN9,1
A6NFQ2,2
A6NFR6,1
A6NFR9,1
A6NFU8,1
A6NFX1,1
A6NFX8,3
A6NFY4,1
A6NG10,1
A6NG13,1
A6NGA9,1
A6NGB7,1
A6NGB9,2
A6NGG8,2
A6NGH7,3
A6NGQ3,1
A6NGR9,1
A6NGU5,1
A6NGY1,1
A6NGY7,1
A6NHB5,3
A6NHG4,2
A6NHJ4,2
A6NHK2,1
A6NHL2,4
A6NHL2-2,3
A6NHN0,1
A6NHN7,2
A6NHQ2,1
A6NHQ4,1
A6NHR9,6
A6NHR9-2,2
A6NHR9-3,2
A6NHS7,2
A6NHT5,3
A6NHX0,2
A6NHZ5,2
A6NI28,3
A6NI47,1
A6NI86,1
A6NI87,1
A6NIE6,1
A6NIF9,1
A6NIH7,4
A6NIJ5,1
A6NIR3,1
A6NIT2,2
A6NIW2,2
A6NIW5,1
A6NIZ1,1
A6NJ46,2
A6NJ64,2
A6NJ78,4
A6NJ78-4,1
A6NJA2,2
A6NJG2,1
A6NJH9,1
A6NJT0,2
A6NJV1,1
A6NJZ7,1
A6NK38,1
A6NK53,1
A6NK58,1
A6NK75,2
A6NKB5,1
A6NKB8,2
A6NKC0,1
A6NKD9,4
A6NKE1,1
A6NKF1,3
A6NKG5,2
A6NKH3,1
A6NKP2,2
A6NKT7,5
A6NL08,1
A6NL76,2
A6NL93,2
A6NLC5,1
A6NLC8,1
A6NLF2,1
A6NLN1,1
A6NLU0,1
A6NLX3,1
A6NM11,1
A6NM28,1
A6NM62,1
A6NM71,1
A6NMD0,1
A6NMD2,1
A6NMH8,1
A6NMK7,1
A6NMK8,1
A6NMN0,1
A6NMQ1,3
A6NMQ3,1
A6NMU3,1
A6NMY6,4
A6NMZ2,1
A6NMZ7,5
A6NN14,4
A6NN50,1
A6NNE9,1
A6NNF4,3
A6NNH2,2
A6NNI4,1
A6NNJ1,1
A6NNK5,1
A6NNL0,1
A6NNL5,1
A6NNM3,1
A6NNM8,1
A6NNS2,1
A6NNT2,2
A6NNW6,1
A6NNY8,2
A6NNZ2,1
A6NP11,2
A6NP24,1
A6PVC2,3
A6PVH9,1
A6PVI3,1
A6PVJ2,1
A6PVK7,1
A6PVN5,2
A6PVP4,1
A6PVS8,1
A6PVX3,1
A6PW57,2
A6PW80,2
A6PWC8,1
A6QL63,1
A6QRI9,1
A6ZKI3,3
A7E2S9,1
A7E2U8,3
A7E2V4,3
A7E2Y1,4
A7KAX9,2
A7MBM2,2
A7MCY6,3
A7MD48,1
A7UKX8,1
A7XYQ1,1
A7XZE4,1
A8CG34,3
A8K070,1
A8K0R7,2
A8K0R7-5,1
A8K0Z3,2
A8K2U0,2
A8K7I4,2
A8K7Q2,3
A8K855,3
A8K855-2,1
A8K878,2
A8K8E1,1
A8K8P3,1
A8K8V0,1
A8K979,2
A8K979-2,1
A8KAH6,1
A8MPP1,2
A8MPS7,2
A8MPS7-3,1
A8MPY1,1
A8MQ07,1
A8MQ14,3
A8MQ27,1
A8MQB3,1
A8MQT2,2
A8MST6,2
A8MT65,2
A8MT69,2
A8MTJ3,4
A8MTT3,1
A8MTY0,1
A8MTY9,2
A8MTZ0,1
A8MU27,2
A8MU33,1
A8MU46,2
A8MU58,1
A8MU93,1
A8MUA9,1
A8MUD9,1
A8MUH2,1
A8MUK1,1
A8MUS3,2
A8MUU1,2
A8MUV8,3
A8MUZ8,1
A8MV53,1
A8MV65,3
A8MV65-2,1
A8MVI5,1
A8MVJ9,2
A8MVM7,1
A8MVS1,1
A8MVW0,1
A8MVZ9,1
A8MW50,1
A8MW92,6
A8MW92-2,1
A8MW92-4,1
A8MW99,1
A8MWD9,3
A8MWP7,1
A8MX75,2
A8MX80,3
A8MXB7,2
A8MXD5,1
A8MXE0,1
A8MXF6,1
A8MXJ8,1
A8MXK4,1
A8MXL6,1
A8MXP8,1
A8MXP9,3
A8MXQ1,2
A8MXQ7,1
A8MXV4,4
A8MXY4,3
A8MY62,1
A8MYA2,2
A8MYA3,1
A8MYR7,1
A8MYT4,1
A8MYV0,1
A8MYV2,1
A8MYV6,1
A8MYZ6,1
A8MZ26,1
A8MZ87,1
A8MZA4,2
A8MZB2,2
A8TX70,4
A9IYQ1,2
A9UF07,1
A9UHW6,4
A9UJP8,1
A9YTQ3,4
A9YTQ3-2,1
A9Z1X7,3
A9Z1Z3,2
B0AZR9,1
B0AZT5,1
B0FP48,1
B0I1T2,3
B0I1T2-2,1
B0I1T2-3,1
B0I1T2-4,1
B0QXZ8,1
B0QY16,1
B0QY21,2
B0QY27,1
B0QY29,1
B0QY34,1
B0QY35,1
B0QY36,1
B0QY89,4
B0QY90,1
B0QY95,1
B0QYA5,1
B0QYA6,1
B0QYA8,1
B0QYK0,1
B0QYL9,1
B0QYN7,3
B0QYQ2,1
B0QYW5,1
B0QZ18,3
B0QZ40,1
B0QZ43,1
B0QZ55,1
B0QZ65,1
B0QZ77,1
B0QZE2,1
B0QZK4,1
B0S8I6,1
B0UXQ0,1
B0YIW6,3
B0YJ81,1
B0YJC4,1
B0ZBF6,1
B1AH77,2
B1AH78,1
B1AH80,1
B1AH99,1
B1AHB1,1
B1AHC2,1
B1AHC9,1
B1AHD1,3
B1AHE3,1
B1AHF3,1
B1AHH2,2
B1AJY5,1
B1AJY6,1
B1AJY7,1
B1AJZ9,5
B1AK44,2
B1AK53,1
B1AK85,1
B1AK87,2
B1AK88,1
B1AKB9,1
B1AKL4,1
B1AKM6,1
B1AKN5,1
B1AKP7,1
B1AKQ8,1
B1AKR6,3
B1AKS2,1
B1AKS3,1
B1AKT2,1
B1AKY9,1
B1AKZ5,1
B1AL40,1
B1AL42,1
B1AL46,1
B1AL69,1
B1AL88,1
B1ALA7,1
B1ALC0,1
B1ALC2,1
B1ALD0,1
B1ALH6,2
B1ALK7,2
B1AMB2,1
B1AMJ5,1
B1AMS2,2
B1AMU3,2
B1ANH3,1
B1ANM7,1
B1ANN8,1
B1ANR0,2
B1ANS9,2
B1AP13,1
B1AP22,1
B1APF7,1
B1APF9,1
B1APG0,1
B1APG1,1
B1APG2,1
B1APG3,1
B1APH0,1
B1APH4,1
B1APM2,1
B1APM4,2
B1APP6,2
B1APQ0,1
B1APY9,1
B1AQ74,2
B1AQK7,1
B1AQN8,1
B1AQP1,2
B1AQP8,1
B1AQP9,1
B1AXG1,1
B1AXG2,1
B1PS43,1
B2R4S9,2
B2R5W2,2
B2RBV5,1
B2RC85,1
B2RD01,1
B2RNG4,2
B2RNN3,1
B2RPK0,4
B2RTY4,5
B2RTY4-5,1
B2RU33,1
B2RV13,2
B2RXF5,2
B2RXH8,3
B2WTI3,1
B2WTI4,2
B2ZWH1,1
B2ZZ89,3
B3KME9,1
B3KNJ4,1
B3KNS4,1
B3KPJ4,1
B3KPL2,1
B3KPX4,1
B3KQV6,1
B3KS81,1
B3KS98,2
B3KSB0,1
B3KSH1,1
B3KSI3,1
B3KT28,1
B3KT37,1
B3KT78,1
B3KTM8,2
B3KTU7,2
B3KU01,1
B3KUH8,1
B3KUP0,1
B3KVN2,1
B3KVZ3,2
B3KW44,1
B3KXD6,1
B3KXW5,1
B3KXX3,1
B3KY94,1
B3KYB6,1
B3KYB7,1
B3TIK8,1
B4DDC6,1
B4DDD6,1
B4DDD8,1
B4DDF4,3
B4DDH2,1
B4DDN1,2
B4DE93,1
B4DEB1,2
B4DED4,2
B4DEE8,1
B4DEH5,1
B4DEH8,1
B4DEV8,1
B4DEZ3,1
B4DFG0,2
B4DFW2,1
B4DG10,1
B4DGD8,1
B4DGI9,1
B4DGJ5,1
B4DGK6,1
B4DGU4,1
B4DGV1,1
B4DHB9,1
B4DHE8,2
B4DHK7,1
B4DHN5,1
B4DHQ8,1
B4DHS6,1
B4DHX2,1
B4DI03,2
B4DIA2,1
B4DIB3,2
B4DIG0,1
B4DIH5,1
B4DJ07,1
B4DJ62,1
B4DJ81,1
B4DJC3,1
B4DJF2,1
B4DJK0,1
B4DJL6,2
B4DJY2,1
B4DK98,1
B4DKB2,2
B4DKL7,1
B4DKY1,1
B4DL54,3
B4DLC8,1
B4DLN1,4
B4DLR8,1
B4DLT5,1
B4DLW3,1
B4DML3,1
B4DMM2,1
B4DMU5,1
B4DMU6,1
B4DN88,1
B4DNN6,1
B4DP31,1
B4DP52,1
B4DP62,1
B4DPF6,1
B4DPJ8,1
B4DPY1,1
B4DQ67,1
B4DQA8,1
B4DQU5,1
B4DR24,1
B4DR61,3
B4DR80,1
B4DRK2,1
B4DRN8,1
B4DRP8,1
B4DRX9,1
B4DS77,1
B4DSF6,1
B4DSU6,1
B4DTY2,2
B4DU55,2
B4DUA4,1
B4DUC8,2
B4DUT8,2
B4DV00,1
B4DV12,1
B4DV51,2
B4DVT3,2
B4DWA1,1
B4DWT1,1
B4DX44,2
B4DXI4,1
B4DXM8,1
B4DXR9,3
B4DXW7,1
B4DXZ6,1
B4DY08,1
B4DY09,2
B4DY26,1
B4DYI2,1
B4DZ31,1
B4DZ74,1
B4DZ84,1
B4DZG7,1
B4DZM6,1
B4E099,1
B4E0K5,1
B4E0R2,1
B4E0T2,1
B4E0X8,1
B4E0Y9,3
B4E124,1
B4E163,1
B4E1C5,1
B4E1E4,1
B4E1N1,1
B4E1Q4,2
B4E2H8,1
B4E2I7,1
B4E318,1
B4E321,1
B4E3G7,1
B4E3S0,2
B4E3T4,1
B4E3W4,1
B5LMG6,1
B5MBX0,2
B5MBY7,1
B5MBZ8,1
B5MC02,1
B5MC51,2
B5MC52,1
B5MC82,1
B5MCA4,2
B5MCE2,1
B5MCE7,1
B5MCF9,2
B5MCN0,1
B5MCN7,1
B5MCP9,1
B5MCS1,1
B5MCT8,1
B5MCU6,1
B5MCW2,1
B5MCX3,2
B5MCY9,1
B5MD17,1
B5MD38,1
B5MDF5,3
B5MDQ0,1
B5MDW0,1
B5ME19,3
B5ME97,2
B6SEH8,1
B7WNR0,1
B7WNT5,2
B7WP74,1
B7WP89,1
B7WPG3,1
B7WPH3,1
B7WPL9,1
B7Z1I9,1
B7Z1T1,1
B7Z2K3,1
B7Z2L0,1
B7Z2R2,1
B7Z332,1
B7Z3H4,1
B7Z3Z9,1
B7Z4C8,2
B7Z4E3,1
B7Z4S1,1
B7Z4T3,1
B7Z4W5,2
B7Z510,1
B7Z596,2
B7Z5N5,1
B7Z5R0,1
B7Z645,1
B7Z685,1
B7Z6D5,1
B7Z6K7,1
B7Z6Z4,2
B7Z7F3,3
B7Z7P8,1
B7Z7V6,1
B7Z7Z8,1
B7Z836,1
B7Z879,2
B7Z895,1
B7Z8D3,1
B7Z8J4,1
B7Z8L1,1
B7Z8M0,1
B7Z8Z6,1
B7Z8Z7,1
B7Z9I1,1
B7Z9U0,1
B7ZAA0,1
B7ZAN8,1
B7ZAQ6,2
B7ZAQ6-3,1
B7ZAR1,1
B7ZAX5,2
B7ZB46,2
B7ZB98,1
B7ZBB8,1
B7ZC06,1
B7ZC38,2
B7ZC39,1
B7ZKQ9,1
B7ZL14,1
B7ZL33,1
B7ZLI8,1
B7ZLQ5,1
B7ZLU9,1
B7ZME0,1
B7ZW38,3
B8A6G2,1
B8QGS9,2
B8YG18,1
B8ZWD1,1
B8ZZ38,1
B8ZZ43,2
B8ZZ47,1
B8ZZ51,1
B8ZZ54,1
B8ZZ67,1
B8ZZ77,1
B8ZZ81,1
B8ZZ85,1
B8ZZ87,1
B8ZZA1,1
B8ZZA3,1
B8ZZA5,1
B8ZZA8,1
B8ZZC8,1
B8ZZD4,1
B8ZZE3,1
B8ZZE7,1
B8ZZF8,1
B8ZZG1,1
B8ZZJ0,1
B8ZZJ2,2
B8ZZK2,1
B8ZZK4,1
B8ZZL8,2
B8ZZN6,3
B8ZZQ4,1
B8ZZQ6,3
B8ZZS0,1
B8ZZS2,1
B8ZZU8,2
B8ZZU9,1
B8ZZV3,1
B8ZZV5,1
B8ZZW5,2
B8ZZX4,1
B8ZZX6,2
B8ZZY2,1
B8ZZY8,2
B8ZZZ0,1
B8ZZZ5,1
B9A008,1
B9A023,1
B9A032,1
B9A041,1
B9A053,1
B9A062,1
B9A064,3
B9A067,1
B9EG95,1
B9EGA3,1
B9EGE7,1
B9EGQ5,1
B9EH20,1
B9EJG8,1
B9ZVN9,1
B9ZVP7,1
C4AMC7,1
C4B7M2,2
C4P0D6,1
C4P0D8,1
C9IYB5,1
C9IYB7,1
C9IYK1,1
C9IYK6,1
C9IYN3,1
C9IYS7,1
C9IZ01,1
C9IZ08,1
C9IZ80,1
C9IZA5,1
C9IZF9,1
C9IZH1,1
C9IZL7,1
C9IZL8,1
C9IZN7,1
C9IZS4,1
C9IZX9,2
C9IZZ0,1
C9J011,1
C9J031,2
C9J050,1
C9J057,1
C9J060,1
C9J081,1
C9J092,1
C9J0A2,1
C9J0A7,1
C9J0B2,1
C9J0E9,1
C9J0F2,1
C9J0H3,1
C9J0I2,1
C9J0I9,1
C9J0J7,1
C9J0S9,1
C9J0V5,1
C9J0Y1,1
C9J119,2
C9J144,1
C9J164,1
C9J165,1
C9J167,1
C9J168,1
C9J177,1
C9J188,1
C9J1E7,1
C9J1R5,1
C9J1S8,1
C9J1W9,1
C9J202,1
C9J240,1
C9J256,1
C9J266,1
C9J2C0,1
C9J2C4,2
C9J2G0,1
C9J2P0,3
C9J2U0,1
C9J2Y9,2
C9J2Z7,2
C9J352,1
C9J363,1
C9J381,1
C9J3F6,1
C9J3I9,1
C9J3R8,1
C9J406,2
C9J470,1
C9J494,2
C9J4D3,1
C9J4G7,1
C9J4H0,1
C9J4J4,2
C9J4N6,1
C9J4S4,1
C9J4U1,1
C9J4V0,1
C9J4W5,1
C9J4X2,2
C9J578,1
C9J592,1
C9J5C3,1
C9J5D1,1
C9J5J3,1
C9J5S7,1
C9J5S8,1
C9J5V9,1
C9J5X1,2
C9J634,2
C9J637,1
C9J660,1
C9J673,1
C9J679,1
C9J6B6,1
C9J6C5,1
C9J6D1,1
C9J6F3,1
C9J6K3,1
C9J6M0,1
C9J6N5,1
C9J6P4,2
C9J6W1,1
C9J6X0,1
C9J712,1
C9J798,1
C9J7B5,1
C9J7D1,1
C9J7E5,2
C9J7E8,1
C9J7H8,1
C9J7I0,1
C9J7I2,1
C9J7K9,1
C9J7L8,1
C9J7P5,1
C9J7S3,2
C9J808,1
C9J813,1
C9J818,1
C9J840,1
C9J8B4,1
C9J8G5,1
C9J8H1,1
C9J8M6,1
C9J8P9,1
C9J8Q9,1
C9J8R4,1
C9J8S3,1
C9J8T6,1
C9J8V9,1
C9J8Y3,1
C9J931,1
C9J9C1,1
C9J9C2,1
C9J9E4,1
C9J9F8,1
C9J9K3,2
C9J9M4,1
C9J9P4,1
C9J9S3,1
C9J9V9,1
C9J9W2,2
C9JA41,1
C9JA90,1
C9JA93,1
C9JAB2,1
C9JAF7,1
C9JAG1,1
C9JAJ9,2
C9JAK5,1
C9JAW5,2
C9JB63,1
C9JBG0,1
C9JBJ1,1
C9JBJ7,1
C9JBL1,1
C9JC03,1
C9JC24,1
C9JC48,1
C9JC87,1
C9JCA9,1
C9JCC6,1
C9JCJ0,1
C9JCJ9,1
C9JCK5,1
C9JCP0,1
C9JCQ4,1
C9JCU6,1
C9JD32,1
C9JD73,1
C9JD84,1
C9JDE6,1
C9JDI8,1
C9JDL2,1
C9JDM3,1
C9JDR0,1
C9JDS9,1
C9JDZ2,1
C9JE06,1
C9JE40,1
C9JE81,1
C9JE82,1
C9JEE7,1
C9JEH3,2
C9JEH7,1
C9JEI7,1
C9JEJ2,2
C9JEK5,1
C9JEQ8,2
C9JES7,1
C9JEV8,1
C9JEY0,1
C9JEY1,1
C9JF13,1
C9JF15,1
C9JF75,1
C9JF79,1
C9JF98,1
C9JFE4,2
C9JFJ0,1
C9JFL5,2
C9JFL6,1
C9JFM5,1
C9JFN4,1
C9JFR5,1
C9JFR7,1
C9JG41,2
C9JG63,1
C9JG87,1
C9JG97,2
C9JGC1,1
C9JGJ9,1
C9JGM7,1
C9JGV6,2
C9JH19,1
C9JH23,1
C9JH25,1
C9JH92,1
C9JHC7,1
C9JHP4,1
C9JHS6,1
C9JHX5,1
C9JHZ6,1
C9JI87,1
C9JIC6,1
C9JIF9,3
C9JIG0,1
C9JIG4,1
C9JIG9,1
C9JIJ3,1
C9JIJ5,1
C9JIR1,1
C9JIU5,1
C9JIW6,1
C9JIZ6,2
C9JJ13,1
C9JJ19,1
C9JJ34,1
C9JJ47,1
C9JJP5,1
C9JJQ8,1
C9JJU7,1
C9JJV1,1
C9JJV4,2
C9JJX6,1
C9JK18,1
C9JK69,1
C9JK83,2
C9JKE2,1
C9JKI3,2
C9JKI7,1
C9JKM9,1
C9JKR3,1
C9JKY1,1
C9JL08,1
C9JL19,1
C9JL25,1
C9JL85,2
C9JLC1,1
C9JLK2,1
C9JLR9,1
C9JLS9,1
C9JLU1,2
C9JLV3,1
C9JLV4,2
C9JLV6,1
C9JLW8,2
C9JM14,1
C9JM19,1
C9JM55,1
C9JMD7,1
C9JMJ4,1
C9JMM0,1
C9JMN1,1
C9JMN2,1
C9JMQ2,1
C9JMU6,1
C9JMZ3,1
C9JN71,3
C9JN83,1
C9JND6,1
C9JNH8,1
C9JNK6,2
C9JNR4,1
C9JNT3,1
C9JNV9,1
C9JNW5,1
C9JNW8,1
C9JNX3,1
C9JNZ1,1
C9JP00,1
C9JP16,1
C9JP48,1
C9JPC0,1
C9JPG5,1
C9JPM4,1
C9JPN9,1
C9JPQ6,1
C9JQ00,1
C9JQ02,1
C9JQ41,1
C9JQ75,1
C9JQD4,1
C9JQM9,1
C9JQN7,1
C9JQQ5,1
C9JQU6,1
C9JQU9,1
C9JQV0,2
C9JQX9,1
C9JQZ3,1
C9JQZ4,1
C9JR00,1
C9JR56,2
C9JR83,1
C9JRC4,1
C9JRH2,1
C9JRJ8,1
C9JRL4,1
C9JRL6,1
C9JRP1,2
C9JRT6,1
C9JRU6,1
C9JRZ6,3
C9JRZ8,3
C9JRZ8-2,3
C9JS59,1
C9JSJ3,1
C9JSK5,1
C9JSP1,1
C9JSU1,1
C9JT00,1
C9JT21,1
C9JTE9,1
C9JTV5,1
C9JTV6,1
C9JTX5,1
C9JTY3,1
C9JTZ5,1
C9JU48,1
C9JU56,1
C9JU82,1
C9JUA9,1
C9JUE0,1
C9JUG7,1
C9JUJ0,1
C9JUM1,1
C9JUN4,1
C9JUP7,1
C9JUW1,1
C9JUX3,1
C9JV47,1
C9JV50,1
C9JV57,1
C9JV99,1
C9JVC3,1
C9JVD8,1
C9JVE2,2
C9JVG3,1
C9JVI0,1
C9JVQ0,2
C9JVY5,2
C9JW55,1
C9JW69,1
C9JW96,1
C9JWF5,1
C9JWG0,1
C9JWS9,1
C9JWY0,1
C9JX21,1
C9JX45,1
C9JXA7,2
C9JXB8,1
C9JXC1,1
C9JXK0,1
C9JXQ1,1
C9JXQ9,1
C9JXX4,1
C9JXZ5,1
C9JYI4,1
C9JYJ6,1
C9JYM0,2
C9JYQ9,2
C9JYS8,1
C9JZ20,1
C9JZ88,1
C9JZ93,1
C9JZD1,1
C9JZG1,1
C9JZG2,1
C9JZG9,1
C9JZI1,1
C9JZI7,1
C9JZQ0,1
C9JZR2,1
C9JZR7,2
C9JZW3,1
C9JZY6,1
C9K025,1
C9K028,1
C9K055,1
C9K057,1
C9K073,1
C9K0E3,1
C9K0I0,1
C9K0J5,2
C9K0M0,1
C9K0Q7,1
C9K0R9,2
C9K0S6,1
C9K0U8,1
D0EV57,1
D2IYK5,1
D2KFR9,1
D3DQV9,1
D3DQZ6,1
D3DRW8,1
D3DRX8,1
D3YTA9,1
D3YTB1,1
D3YTF8,1
D3YTG3,1
D3YTJ7,1
D4PHA4,1
D6R901,1
D6R921,1
D6R927,1
D6R938,1
D6R967,2
D6R984,1
D6R994,1
D6R9A6,1
D6R9G1,1
D6R9L0,1
D6R9N1,1
D6R9N7,1
D6R9P3,3
D6R9R5,1
D6R9Z2,1
D6R9Z3,2
D6RA56,1
D6RA61,1
D6RA62,1
D6RA70,1
D6RA71,1
D6RA82,1
D6RAE5,2
D6RAE9,1
D6RAF8,1
D6RAG0,1
D6RAH7,2
D6RAH8,1
D6RAJ6,1
D6RAL7,1
D6RAN4,1
D6RAR3,1
D6RAS1,2
D6RAW1,1
D6RAW2,1
D6RAX7,1
D6RB19,1
D6RB24,1
D6RB59,1
D6RBA1,1
D6RBC8,2
D6RBF0,1
D6RBL5,2
D6RBM0,1
D6RBQ6,1
D6RBR8,1
D6RBV2,1
D6RBW1,2
D6RC15,1
D6RC17,1
D6RC59,1
D6RCC7,1
D6RCD0,2
D6RCE7,1
D6RCF2,1
D6RCF4,1
D6RCL5,1
D6RCP7,1
D6RCP8,1
D6RCQ4,1
D6RCT8,1
D6RD28,1
D6RD47,1
D6RD63,1
D6RD64,1
D6RD66,1
D6RD77,1
D6RDG3,2
D6RDH9,1
D6RDJ2,1
D6RDM7,1
D6RDW4,1
D6RDX7,1
D6RDY6,1
D6REA1,2
D6REB8,1
D6REE5,1
D6REK7,1
D6RER5,1
D6REW1,1
D6REW4,2
D6REW5,1
D6REX3,1
D6REZ0,1
D6RF03,1
D6RF48,1
D6RF73,1
D6RF85,1
D6RFG8,1
D6RFY3,1
D6RFY6,1
D6RG09,1
D6RG13,1
D6RG15,1
D6RG18,1
D6RGG3,1
D6RGG5,3
D6RGV5,1
D6RGV6,1
D6RGZ2,1
D6RHC4,1
D6RHD3,1
D6RHD5,1
D6RHF8,1
D6RHI0,1
D6RHU3,1
D6RIA3,2
D6RIB5,1
D6RIB6,1
D6RIE3,2
D6RIF6,1
D6RIS3,1
D6RIT2,1
D6RJ01,1
D6RJ86,1
D6RJA0,1
D6RJB6,1
D6RJG9,2
D6W5Y5,1
E0CX11,1
E2QRB3,2
E2QRB9,1
E2QRD4,1
E2QRF9,1
E2QRJ6,1
E5KLJ9,1
E5RFG5,1
E5RFH3,1
E5RFH9,1
E5RFI5,1
E5RFJ1,1
E5RFM9,1
E5RFN5,1
E5RFQ1,1
E5RFT1,1
E5RFT8,1
E5RFV7,1
E5RG02,1
E5RG12,1
E5RG13,2
E5RG17,3
E5RG26,1
E5RG29,1
E5RG35,1
E5RG56,1
E5RG67,1
E5RG94,1
E5RGE1,1
E5RGF4,1
E5RGG1,1
E5RGH3,1
E5RGS2,1
E5RGT6,1
E5RGW4,3
E5RGY1,1
E5RH50,2
E5RH59,1
E5RHF6,1
E5RHG6,1
E5RHG8,2
E5RHH2,1
E5RHJ2,1
E5RHK4,1
E5RHL8,1
E5RHN2,1
E5RHP0,1
E5RHT6,1
E5RHW0,1
E5RHW4,1
E5RHX8,1
E5RI36,1
E5RI56,3
E5RI99,2
E5RIA9,1
E5RIF2,1
E5RIH5,1
E5RIM7,1
E5RIP1,2
E5RIQ8,1
E5RIS2,1
E5RIS3,1
E5RIT4,1
E5RIV7,1
E5RIX8,1
E5RIY1,1
E5RIY4,1
E5RIY7,1
E5RJ36,1
E5RJ49,1
E5RJ86,1
E5RJ98,1
E5RJD8,1
E5RJG9,1
E5RJH3,1
E5RJI7,1
